name,lat,lon,population,alternate_names
Tungendorf,54.09878,9.9966,9882,
Runkel,50.40574,8.15457,9872,"Runkel,Runkel',lun ke er,rwnkl,Рункел,Рункель,رونكل,رونکل,伦克尔"
Adendorf,53.28189,10.43787,9865,"Adendorf,a deng duo fu,adndarf,Адендорф,ادندارف,阿登多夫"
Vetschau,51.78638,14.07941,9857,"Vetschau,Vetschau/Spreewald,Wetosow,Wetosow/Blota,Wětošow,Wětošow/Błota"
Bergstedt,53.67111,10.12694,9845,
Kaufering,48.09121,10.87913,9820,"Kaufering,kao fu ling,kauferingu,kawfryng,Кауферинг,Кауферінг,Քաուֆերինգ,کاوفرینگ,カウフェリング,考弗灵"
Hohenhameln,52.25755,10.06416,9815,"Khoehnkhamel'n,Khoenkhameln,huo en ha mo er en,Хоенхамелн,Хоэнхамельн,霍恩哈默尔恩"
Vahrenheide,52.41551,9.74813,9808,
Kranenburg,51.78333,6.01667,9797,"Cranenburg,Kranenburg"
Altenberge,52.05,7.46667,9796,"Al'tenberge,Altenberge,a er teng bei ge,Алтенберге,Альтенберге,阿尔滕贝格"
Höhr-Grenzhausen,50.43474,7.66903,9794,"Grenzhausen,Hoehr-Grenzhausen,Hohr-Grenzhausen,Höhr-Grenzhausen,Kher-Grenckhauzen,Khjor-Grenckhauzen,he he er-ge lun ci hao sen,heru=gurentsuhauzen,hwhr-grnzhawzn,hwr-ghrntshawzn,Хер-Гренцхаузен,Хёр-Гренцхаузен,هور-غرنتسهاوزن,هوهر-گرنزهاوزن,ヘール＝グレンツハウゼン,赫赫尔-格伦茨豪森"
Bleckede,53.28727,10.7349,9793,"Bleckede,Blekede,Blekkede,bu lai ke de,Блекеде,Блеккеде,布莱克德"
Hohenmölsen,51.15769,12.1,9772,"Hohenmoelsen,Hohenmolsen,Hohenmölsen,Khoehnmjol'zen,Khoenmelzen,huo heng mo er sen,hwhnmwlzn,Хоенмелзен,Хоэнмёльзен,هوهنمولزن,霍亨默尔森"
Geisenfeld,48.68426,11.61233,9769,"Gajzenfel'd,Gajzenfeld,Gayzenfeld,Geisenfeld,gai sen fei er de,gayznfld,ghayznfld,Гайзенфельд,Гајзенфелд,Գայզենֆելդ,غايزنفلد,گایزنفلد,盖森费尔德"
Marten,51.51342,7.37655,9755,Marten
Altenholz,54.39793,10.1279,9737,"Al'tenkhol'c,Altenholz,Altenkholc,a er teng huo er ci,altnhalz,Алтенхолц,Альтенхольц,التنهالز,阿尔滕霍尔茨"
Bad Ems,50.33544,7.71369,9735,"Bad Ems,Bad-Ehms,Bad-Ems,Ems,ba te ai mu si,bad ams,Бад Емс,Бад-Емс,Бад-Эмс,בד אמס,باد إمس,باد امس,バート・エムス,巴特埃姆斯"
Wallerfangen,49.32749,6.71102,9733,"Valerfangen,Vallerfangen,Vaudrevange,Wallerfangen,wa lai er fan gen,walrfangn,Валерфанген,Валлерфанген,والرفانگن,瓦莱尔凡根"
Kirchzarten,47.96667,7.95,9730,"Kirchzarten,Kirkhcarten,ji er xi cha er teng,Кирхцартен,Кірхцартен,Կիրխցարտեն,基尔希察尔滕"
Brandis,51.33597,12.61024,9728,
Altenbeken,51.76455,8.94201,9716,"Al'tenbeken,Altenbeken,a er teng bei ken,altynbkn,arutenbeken,Алтенбекен,Альтенбекен,التینبکن,アルテンベーケン,阿尔滕贝肯"
Nalbach,49.38333,6.78333,9715,"Nal'bakh,Nalbakh,na er ba he,nalbakh,Налбах,Нальбах,نالباخ,纳尔巴赫"
Borgentreich,51.56917,9.24113,9713,"Bentreike,Borgentrajkh,Borgentreich,bo er gen te lai xi,borugentoraihi,bwrghntraysh,bwrgntraysh,Боргентрайх,Боргентрајх,بورغنترايش,بورگنترایش,ボルゲントライヒ,博尔根特赖希"
Dörverden,52.84824,9.23698,9710,"Derverden,Djorferden,Doerbern,Doerverden,Dorferdenas,Dorverden,Dörbern,Dörverden,de er fei er deng,deruferuden,Дерверден,Дёрферден,デルフェルデン,德尔费尔登"
Elsterwerda,51.46043,13.52001,9694,"Ehl'sterverda,Elsterverda,Elsterwerda,Esterwerda,Wikow,ai er si te wei da,alshtrwrda,alstrfyrda,Елстерверда,Эльстерверда,Էլսթերվերդա,إلسترفيردا,الشتروردا,埃尔斯特韦达"
Bad König,49.7432,9.0075,9687,"Bad K'onig,Bad Kenig,Bad Koenig,Bad Konig,Bad König,Bad-Kenig,Bad-Kjonig,Konig,König,ba te ke ni xi,bad kwnygh,bad kwnysh,Бад Кениг,Бад Кьониг,Бад-Кеніг,Бад-Кёниг,Бад-Кёніг,Бад-Көниг,باد كونيغ,باد کونیش,バート・ケーニヒ,巴特柯尼希"
Lüchow,52.96743,11.15804,9678,"Lgauchi,Lieuschue,Lieuschü,Likhov,Ljauchuew,Ljauchüw,Ljukhov,Luchow,Luchow (Wendland),Luechow,Lüchow,Lüchow (Wendland),lu xiao,lwshw,Лихов,Люхов,لوشو,呂肖"
Kappeln,54.66122,9.9313,9677,"Kapellen,Kapeln,Kappalen,Kappel,Kappel'n,Kappeln / Schleswig-Holst.,ka pei er en,kabln,kapln,Капелн,Каппельн,كابلن,کاپلن,卡佩尔恩"
Rothenburg,52.24351,10.47833,9663,
Furtwangen,48.05156,8.20715,9655,"Furtvangen,Furtvangen im Shvarcvald,Furtvangen-im-Shvarcval'd,Furtwangen,Furtwangen im Schwarzwald,fu te wang gen,furutovuangen,Фуртванген,Фуртванген им Шварцвалд,Фуртванген-ім-Шварцвальд,فورت‌وانغن,فورت‌وانگن,フルトヴァンゲン,富特旺根"
Egelsbach,49.96792,8.66341,9645,"Egel'sbakh,Egelsbach,Egelsbakh,Ehgel'sbakh,QEF,ai ge er si ba he,egerusubahha,Егелсбах,Егельсбах,Эгельсбах,エーゲルスバッハ,埃格尔斯巴赫"
Groß Borstel,53.61366,9.98259,9642,
Brechten,51.57606,7.4674,9635,"Brechten,Brehton"
Weilheim an der Teck,48.61572,9.53751,9634,"Vajl'gajm-an-der-Tek,Vajl'khajm-an-der-Tek,Vajl'khajm-an-der-Tekk,Vajlkhajm an der Tek,Vaylhaym an der Tek,Weilheim,faylhaym an dr tk,tai ke shan lu wei er hai mu,waylhaym an dr tk,Вайльгайм-ан-дер-Тек,Вайльхайм-ан-дер-Тек,Вайльхайм-ан-дер-Текк,Вајлхајм ан дер Тек,Վայլհայմ ան դեր Տեկ,فايلهايم آن در تك,وایلهایم آن در تک,泰克山麓魏尔海姆"
Herbolzheim,48.21884,7.77746,9632,"Gerbol'cgajm,Herbolshaym,Herbolzheim,Kherbol'ckhajm,Kherbolckhajm,hei er bo er ci hai mu,hrbwlzhaym,hyrbwltshaym,Гербольцгайм,Херболцхајм,Хербольцхайм,Հերբոլցհայմ,هربولزهایم,هيربولتسهايم,黑尔博尔茨海姆"
Meuselwitz,51.04315,12.29935,9625,"Meuselwitz,Mojzel'vic,Mojzelvic,mo yi sai er wei ci,mwyzlfyts,mwyzlwyts,Мойзельвиц,Мојзелвиц,مويزلفيتس,مویزلویتس,莫伊塞尔维茨"
Emsbüren,52.4,7.3,9623,"Ehmsbjuren,Emsbiren,Emsbueren,Emsburen,Emsbüren,ai mu si bi lun,Емсбирен,Эмсбюрен,埃姆斯比伦"
Pliezhausen,48.55934,9.20749,9618,"Plicgauzen,Plickhauzen,pu li ci hao sen,Плицхаузен,Пліцгаузен,普利茨豪森"
Bad Liebenzell,48.77427,8.72971,9616,"Bad Libencel,Bad Liebenzell,Bad-Libencehl',Bad-Libencell',ba te li ben cai er,bad lybntsl,Бад Либенцел,Бад-Либенцелль,Бад-Лібенцелль,Бад-Лібенцэль,Բադ Լիբենցել,باد ليبنتسل,باد لیبن‌زل,巴特利本采尔"
Miltenberg,49.70452,9.26725,9613,"Mil'tenberg,Miltenberg,mi er teng bei ge,mirutenberuku,myltnbrg,myltnbrgh,Милтенберг,Мильтенберг,Мільтенберг,Միլթենբերգ,ميلتنبرغ,میلتنبرگ,ミルテンベルク,米尔滕贝格"
Wölfersheim,50.4,8.81667,9610,"Vel'fersgajm,Velferskhajm,Vjol'ferskhajm,Woelfersheim,Wölfersheim,vuerufasuhaimu,wei er fei er si hai mu,Велферсхајм,Вельферсгайм,Вёльферсхайм,ヴェルファースハイム,韦尔费尔斯海姆"
Ostercappeln,52.35,8.23333,9605,"Ostercappeln,Osterkapeln,Osterkappel'n,ao si te er ka pei er en,Остеркапелн,Остеркаппельн,奥斯特尔卡佩尔恩"
Volkach,49.86352,10.22813,9585,"Fol'kakh,Folkakh,Folkax,Volkach,fu er ka,fwlkakh,Фолках,Фольках,Ֆոլկախ,فولكاخ,فولکاخ,福尔卡"
Elze,52.12263,9.73595,9582,"Ehl'ce,Elce,ai er ce,altsh,Елце,Эльце,إلتسه,التسه,埃尔策"
Everswinkel,51.92595,7.8469,9576,"Efersvinkel',Ehfersvinkel',Ehversvinkel',Eversvinkel,Everswinkel,ai fei er si wen ke er,Еверсвинкел,Еферсвінкель,Эверсвинкель,Эферсвинкель,埃费尔斯温克尔"
Burgau,48.43159,10.40989,9576,"Burgau,Burgau Kreis Gunzburg,Burgau Kreis Günzburg,bu er gao,bwrghaw,bwrgwa,Бургау,Բուրգաու,بورغاو,بورگوا,布尔高"
Oberstdorf,47.40724,10.27939,9572,"Oberstdorf,ao bo si duo fu,awbrshtdwrf,oberusutodorufu,Оберстдорф,Օբերստդորֆ,اوبرشتدورف,オーベルストドルフ,奥伯斯多夫"
Bad Wildbad,48.75071,8.5504,9565,"Bad Vildbad,Bad Wildbad,Bad Wildbad im Schwarzwald,Bad-Vil'dbad,Stadt Bad Wildbad im Schwarzwald,Wildbad,Wildbad im Schwarzwald,ba te wei er de ba te,bad fyldbad,bad wyldbad,Бад Вилдбад,Бад-Вильдбад,Бад-Вільдбад,Բադ Վիլդբադ,باد فيلدباد,باد ویلدباد,バート・ヴィルトバート,巴特维尔德巴特"
Plüderhausen,48.79875,9.59587,9559,"Pliderkhauzen,Pljudergauzen,Pljuderkhauzen,Pluederhausen,Plüderhausen,pu lu de lao sen,Плидерхаузен,Плюдергаузен,Плюдерхаузен,普吕德劳森"
Weingarten,49.05457,8.52678,9556,"Vajngarten,Weingarten,Вайнгартен,Вајнгартен"
Petritor - Ost,52.26841,10.50717,9556,
Twist,52.63793,7.06622,9554,
Stephanskirchen,47.85389,12.1856,9554,"Shtefanskirkhen,Shtepkhanskirkhen,Stefanskirxen,Stephanskircha,ashtfans kyrshn,shi te fan si ji er xing,Штепханскирхен,Штефанскирхен,Штефанскірхен,Շտեֆանսկիրխեն,اشتفانس کیرشن,施特凡斯基尔兴"
Wahlstedt,53.95313,10.21269,9553,"Val'shtedt,Valshtet,Wahlstedt,falshtyt,wa er si te,Валштет,Вальштедт,فالشتيت,وال‌اشتت,瓦尔斯特"
Tecklenburg,52.21957,7.81357,9552,"Tecklembourg,Tecklenburg,Tecklenbuurich,Tekklenburg,Teklenburg,Teklenburq,te ke lun bao,tklnbwrg,tklnbwrgh,Теккленбург,Текленбург,تكلنبورغ,تکلنبورگ,特克伦堡"
Storkow,52.25662,13.93337,9550,"Shtorkov,Storkov,Storkow,ashtrkw,shi tuo er ke,shtwrkw,Шторков,Շտորկով,اشترکو,شتوركو,施托尔科"
Teterow,53.77356,12.57551,9544,"Teterov,Teterova,Teterow,Tēterova,te luo,Тетеров,特罗"
Falkenstein,50.47788,12.37129,9528,"Fal'kenshtajn,Falkenshtajn,Falkenstein/Vogtland,Falkensteina,Falkenšteina,Фалкенштајн,Фалькенштайн,فالکن‌اشتاین، زاکسن"
Barmstedt,53.79175,9.77021,9521,"Barmshtedt,Barmshtet,Barmstedt,ba er mu si te,barmshtyt,Бармштедт,Бармштет,بارمشتيت,بارم‌اشتت,巴尔姆斯特"
Tutzing,47.90938,11.2803,9517,"Tucing,Tutcing,tu qing,twtzng,twtzyng,Тутцинг,Туцинг,توتزنگ,توتزینگ,图青"
Barntrup,51.99038,9.11642,9513,"Barntrup,ba er en te lu pu,barntrwb,barntrwp,baruntorupu,Барнтруп,بارنتروب,بارنتروپ,バルントルプ,巴尔恩特鲁普"
Hainichen,50.97044,13.12287,9511,"Hainichen,Hainkschen"
Ehringshausen,50.6,8.38333,9505,"Ehringskhauzen,Eringskhauzen,ai lin ge si hao sen,Ерингсхаузен,Эрингсхаузен,埃林格斯豪森"
Gnarrenburg,53.3863,9.00508,9504,"Gemeen Gnarrenborg,Gnarenburg,Gnarrenburg,ge na lun bao,gunarenburuku,Гнаренбург,Гнарренбург,グナレンブルク,格纳伦堡"
Köngen,48.68333,9.36667,9499,"Kengen,Kjongen,Koengen,Kongen,Kyongen,Köngen,ken gen,Кенген,Кёнген,Կյոնգեն,肯根"
Helmbrechts,50.23557,11.71589,9493,"Gel'mbrekhts,Khel'mbrekhts,Khelmbrekhts,hei er en bu lei xi ci,herumuburehitsu,hlmbrkts,hlmbrshts,hlmbrshtz,Гельмбрехтс,Хелмбрехтс,Хельмбрехтс,הלמברכטס,هلمبرشتز,هلمبرشتس,ヘルムブレヒツ,黑尔恩布雷希茨"
Liebenburg,52.02176,10.43169,9492,"Libenburg,li ben bao,Либенбург,利本堡"
Furth im Wald,49.30955,12.84156,9480,"Brod nad Lesy,Furt,Furt im Vald,Furt-im-Val'd,Furth,Furth im Wald,fwrt am fald,fwrt aym wald,lin qu fu er te,Фурт им Валд,Фурт-им-Вальд,Фурт-ім-Вальд,Վալդի Ֆուրթ,فورت إم فالد,فورت ایم والد,林区富尔特"
Höhenkirchen-Siegertsbrunn,48.01932,11.71906,9465,"Geenkirkhen-Zigertsbrunn,Hoehenkirchen-Siegertsbrunn,Höhenkirchen-Siegertsbrunn,Khekhenkirkhen-Zigertsbrun,Khjoehnkirkhen-Zigertsbrunn,he heng ji er xing-xi ge er ci bu lun,hwhn kyrshn-zygrtsbrwn,Геенкірхен-Зігертсбрунн,Хехенкирхен-Зигертсбрун,Хёэнкирхен-Зигертсбрунн,Հյոենկիրխեն Զիգերթսբրուն,هوهن کیرشن-زیگرتسبرون,赫亨基尔兴-西格尔茨布伦"
Nordwalde,52.08333,7.48333,9453,"Nordval'de,Nordvalde,Nordwalde,nuo de wa er de,Нордвалде,Нордвальде,诺德瓦尔德"
Schieder-Schwalenberg,51.87713,9.19538,9443,"Shider-Shvalenberg,shydr-ashwalnbrg,xi de er-shi wa lun bei ge,Шидер-Шваленберг,شیدر-اشوالنبرگ,席德尔-施瓦伦贝格"
Lenggries,47.68271,11.57474,9432,"Lenggrias,Lenggris,Lengris,lngrys,lun li si,Ленггріс,Ленгрис,Լենգրիս,لنگریس,伦里斯"
Sülldorf,53.5786,9.79985,9430,
Oberhausen-Rheinhausen,49.27389,8.47167,9420,"Obergauzen-Rajngauzen,Oberhausen-Rheinhausen,Oberkhauzen-Rajnakhauzen,Oberkhauzen-Rajnkhauzen,ao bei lao sen-lai yin hao sen,Обергаузен-Райнгаузен,Оберхаузен-Райнхаузен,Оберхаузен-Рајнахаузен,奥贝劳森-赖因豪森"
Worpswede,53.22107,8.92587,9417,Worpswede
Nonnweiler,49.60762,6.96986,9417,"Nonnvajler,Nonnweiler,Nonvajler,nong wei lei,Нонвайлер,Нонвајлер,Ноннвайлер,农韦勒"
Fehrbellin,52.8135,12.7644,9413,"Ferbelin,Ferbellin,Ferberlin,fei er bei lin,Фербелин,Фербеллин,Ֆերբեռլին,费尔贝林"
Tirschenreuth,49.88263,12.33112,9410,"Tirschenreit,Tirschenreith,Tirschenreuth,Tirshenrojt,di shen luo yi te,tyrshnrwyt,Тиршенройт,Тиршенројт,Тіршенройт,Թիրշենրոյթ,تيرشنرويت,تیرشن‌رویس,蒂申罗伊特"
Kirchberg,50.6219,12.52449,9400,Kirchberg
Töging am Inn,48.26018,12.5846,9392,"Deging am Inn,Inndegi Tjoging,Inni Tyoging,Teging na Inu,Teging-am-Inn,Tjoging-na-Inne,Toeging am Inn,Toging,Toging am Inn,Töging,Töging am Inn,twghyngh,twgyng am ayn,yin he pan te jin ge,Инндеги Тёгинг,Тегинг на Ину,Тегінг-ам-Інн,Тёгинг-на-Инне,Իննի Տյոգինգ,توغينغ,توگینگ آم این,因河畔特金格"
Steinfeld,52.58596,8.21417,9392,"Shtajnfel'd,Shtajnfeld,Steinfeld,Штайнфельд,Штајнфелд"
Wehrheim,50.3,8.56667,9383,"Vergajm,Verkhajm,Wehrheim,wei lai mu,Вергайм,Верхайм,Верхајм,韦赖姆"
Heilsbronn,49.33572,10.78741,9374,"Gajl'sbronn,Haylsbron,Heilsbronn,Khajl'sbronn,Khajlsbron,hai er si bu long,hairusuburon,haylsbrwn,haylzbrwn,Гайльсбронн,Хайлсброн,Хайльсбронн,Хајлсброн,Հայլսբրոն,هايلسبرون,هایلزبرون,ハイルスブロン,海尔斯布龙"
Höchberg,49.78446,9.88223,9372,"Gekhberg,Hochberg,Hoechberg,Hyoxberg,Höchberg,Khekhberg,Khjokhberg,he xi bei ge,hehiberuku,Гехберг,Хехберг,Хёхберг,Հյոխբերգ,ヘーヒベルク,赫希贝格"
Sande,53.50489,8.01418,9359,Sande
Kirchen,50.80849,7.88634,9342,"Chiricheim,Kirchen,Kirchen an der Sieg,Kirkhen,ji xing,kiruhyen,kyrshn,Кирхен,كيرشن,کیرشن,キルヒェン,基兴"
Karlsdorf-Neuthard,49.13472,8.53028,9329,"Karlsdorf-Nojtard,ka er si duo fu-nuo yi ta de,Карлсдорф-Нойтард,Карлсдорф-Нојтард,卡尔斯多夫-诺伊塔德"
Bisingen,48.31012,8.91738,9321,"Bizingen,bi sen gen shi,Бизинген,Бізінген,畢森根市"
Neuenstadt am Kocher,49.23498,9.33215,9312,"Burg Neuenstadt,Neuenstadt,Neuenstadt am Kocher,Noenshtadt-am-Kokher,Nojenshtadt-am-Kokher,Nojenshtat am Kokher,nuo yi en si ta te a mu ke hei er,nwynshtat am kwkhr,Нойенштадт-ам-Кохер,Ноєнштадт-ам-Кохер,Нојенштат ам Кохер,نوينشتات آم كوخر,نوین‌اشتات آم کوخر,ノイエンシュタット・アム・コッハー,诺伊恩斯塔特阿姆科黑尔"
Elsfleth,53.23748,8.45664,9310,"Ehl'sflet,Elsflet,ai er si fu lai te,alzfls,Елсфлет,Эльсфлет,الزفلس,埃尔斯夫莱特"
Heiligenhafen,54.37037,10.97628,9308,"Heiligenhafen,Khajligenkhafen,hai li gen ha fen,haylyghnhafn,Хайлигенхафен,Хајлигенхафен,هايليغنهافن,هایلیگن‌هافن,海利根哈芬"
Waldfeucht,51.0661,5.98815,9305,"Val'dfojkht,Valdfojkht,Vuch,faldfwkht,wa er de fu yi he te,Валдфојхт,Вальдфойхт,فالدفوخت,瓦尔德福伊赫特"
Eslohe,51.25369,8.16949,9304,"Ehsloeh,Esloe,Eslohe,Eslokhe,ai si luo hei,Еслое,Еслохе,Эслоэ,埃斯洛黑"
Alsbach-Hähnlein,49.73861,8.59583,9300,"Al'sbakh-Genljajn,Al'sbakh-Khenlajn,Alsbach-Haehnlein,Alsbach-Hähnlein,Alsbakh-Khenlajn,a er si ba he-hei en lai yin,alsbakh-hahnlyn,arusubahha=henrain,Алсбах-Хенлајн,Альсбах-Генляйн,Альсбах-Хенлайн,السباخ-هاهنلین,アルスバッハ＝ヘーンライン,阿尔斯巴赫-黑恩莱因"
Kalawa,51.74402,13.95329,9299,"Calau,Kalau,Kalawa,ka lao,kalaw,kalwa,Калау,Կալաու,كالاو,کالوا,卡劳"
Barth,54.36346,12.72491,9298,"Bart,Barta,Biardo,barth  alman,Барт,بارث، آلمان"
Schwaikheim,48.87733,9.34958,9295,"Shvajkgajm,Shvajkkhajm,shi wei ke hai mu,Швайкгайм,Швайкхайм,Швајкхајм,施魏克海姆"
Hirschberg an der Bergstraße,49.5071,8.65693,9294,
Aidlingen,48.67849,8.89524,9285,"Ajdlingen,Aydlingen,ai de lin gen,aidlingeni,aydlyngn,Айдлинген,Айдлінген,Ајдлинген,Այդլինգեն,ایدلینگن,აიდლინგენი,艾德林根"
Dettingen an der Erms,48.53077,9.34458,9271,"Detingen an der Erms,Dettingen,Dettingen-an-der-Erms,Dettingen-na-Ehrmse,de ting gen an de er ai er mu si,Детинген ан дер Ермс,Деттинген-на-Эрмсе,Деттінген-ан-дер-Ермс,德廷根安德尔埃尔姆斯"
Großzschocher,51.30147,12.32322,9269,"Gross-Zschocher-Windorf,Grosszschocher,Groß-Zschocher-Windorf,Großzschocher"
Dissen,52.11591,8.19956,9265,Dissen
Markt Indersdorf,48.36058,11.37789,9263,"Markt Indersdorf,Markt-Indersdorf,ma ke te yin de si duo fu,markt ayndrsdwrf,Маркт Индерсдорф,Маркт-Індерсдорф,Маркт-Индерсдорф,Մարկտ Ինդերսդորֆ,مارکت ایندرسدورف,马克特因德斯多夫"
Werlte,52.85126,7.67485,9255,"Verl'te,Verlte,Werlte,Верлте,Верльте"
Aken,51.85274,12.04461,9240,"Aken,a ken,akn,Акен,آكن,آکن,阿肯"
Nittendorf,49.02459,11.96126,9226,"Nitendorf,Nittendorf,ni teng duo fu,nytndwrf,Нитендорф,Ниттендорф,Ніттендорф,Նիթենդորֆ,نیتندورف,尼滕多夫"
Breckerfeld,51.25926,7.46807,9217,"Braeckfelle,Breckerfeld,Brekerfeld,Brekkerfel'd,Bräckfelle,brkrfld,brykrfld,bu lei ke er fei er de,Брекерфелд,Бреккерфельд,بريكرفلد,برکرفلد,布雷克尔费尔德"
Großrosseln,49.20296,6.84148,9215,"Grosroseln,Grosrossel'n,Grossrosseln,Großrosseln,da luo se er en,Гросроселн,Гросроссельн,大罗瑟尔恩"
Plankstadt,49.39444,8.59611,9211,"Plankshtadt,Plankshtat,Plankstadt,pu lan ke si ta te,purankushutatto,Планкштадт,Планкштат,プランクシュタット,普兰克斯塔特"
Reinhausen,49.03092,12.11329,9207,Reinhausen
Westhagen,52.40425,10.73939,9206,
Trebbin,52.21675,13.22496,9199,"Trebbin,Trebin,te lei bin,trbyn,Треббин,Требин,Տրեբին,تربین,特雷宾"
Treuen,50.54247,12.30339,9189,"Treiene,Treuen,Trojen,te luo yi en,trwyn,Тройен,Тројен,تروين,تروین,特罗伊恩"
Roxel,51.95229,7.53677,9184,Roxel
Nersingen,48.42829,10.12356,9177,"Nersingen,Nerzingen,nei er xin gen,Нерзинген,Нерзінген,Нерсинген,Ներզինգեն,内尔辛根"
